# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2920292	2921380	-							HUK68_RS13470	1089		old_locus_tag=HUK68_13470
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2920292	2921380	-	WP_175504624.1	WP_175504624.1		ABC transporter permease subunit			HUK68_RS13470	1089	362	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2921398	2922399	-							HUK68_RS13475	1002		old_locus_tag=HUK68_13475
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2921398	2922399	-	WP_244146171.1	WP_244146171.1		ABC transporter substrate-binding protein			HUK68_RS13475	1002	333	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2922585	2923154	+							HUK68_RS13480	570		old_locus_tag=HUK68_13480
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2922585	2923154	+	WP_175504626.1	WP_175504626.1		cysteine dioxygenase			HUK68_RS13480	570	189	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2923184	2924785	+							HUK68_RS13485	1602		old_locus_tag=HUK68_13485
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2923184	2924785	+	WP_175504627.1	WP_175504627.1		rhodanese homology domain-containing protein			HUK68_RS13485	1602	533	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2925005	2925220	-							HUK68_RS13490	216		old_locus_tag=HUK68_13490
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2925005	2925220	-	WP_175504628.1	WP_175504628.1		molybdopterin-binding protein			HUK68_RS13490	216	71	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2925266	2925844	-					ssuE		HUK68_RS13495	579		old_locus_tag=HUK68_13495
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2925266	2925844	-	WP_175504629.1	WP_175504629.1		NADPH-dependent FMN reductase	ssuE		HUK68_RS13495	579	192	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2925858	2926016	-							HUK68_RS13500	159		old_locus_tag=HUK68_13500
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2925858	2926016	-	WP_175504630.1	WP_175504630.1		hypothetical protein			HUK68_RS13500	159	52	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2926049	2926294	-							HUK68_RS13505	246		old_locus_tag=HUK68_13505
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2926049	2926294	-	WP_175502331.1	WP_175502331.1		hypothetical protein			HUK68_RS13505	246	81	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2926417	2927361	-							HUK68_RS13510	945		old_locus_tag=HUK68_13510
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2926417	2927361	-	WP_175504631.1	WP_175504631.1		hypothetical protein			HUK68_RS13510	945	314	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2927363	2927938	-							HUK68_RS13515	576		old_locus_tag=HUK68_13515
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2927363	2927938	-	WP_175504632.1	WP_175504632.1		hypothetical protein			HUK68_RS13515	576	191	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2928199	2930835	-							HUK68_RS13520	2637		old_locus_tag=HUK68_13520
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2928199	2930835	-	WP_175504633.1	WP_175504633.1		EAL domain-containing protein			HUK68_RS13520	2637	878	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2931241	2931903	+							HUK68_RS13525	663		old_locus_tag=HUK68_13525
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2931241	2931903	+	WP_244146172.1	WP_244146172.1		RDD family protein			HUK68_RS13525	663	220	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2931978	2933420	-							HUK68_RS13530	1443		old_locus_tag=HUK68_13530
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2931978	2933420	-	WP_175504635.1	WP_175504635.1		NAD-dependent succinate-semialdehyde dehydrogenase			HUK68_RS13530	1443	480	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2933729	2934289	+							HUK68_RS13535	561		old_locus_tag=HUK68_13535
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2933729	2934289	+	WP_175504636.1	WP_175504636.1		hypothetical protein			HUK68_RS13535	561	186	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2934385	2935020	-							HUK68_RS13540	636		old_locus_tag=HUK68_13540
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2934385	2935020	-	WP_175504637.1	WP_175504637.1		YbhB/YbcL family Raf kinase inhibitor-like protein			HUK68_RS13540	636	211	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2935247	2936023	+					xth		HUK68_RS13545	777		old_locus_tag=HUK68_13545
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2935247	2936023	+	WP_175504638.1	WP_175504638.1		exodeoxyribonuclease III	xth		HUK68_RS13545	777	258	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2936060	2936905	-							HUK68_RS13550	846		old_locus_tag=HUK68_13550
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2936060	2936905	-	WP_175504639.1	WP_175504639.1		hypothetical protein			HUK68_RS13550	846	281	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2937089	2938660	-					ntrC		HUK68_RS13555	1572		old_locus_tag=HUK68_13555
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2937089	2938660	-	WP_175504640.1	WP_175504640.1		nitrogen regulation protein NR(I)	ntrC		HUK68_RS13555	1572	523	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2938700	2939779	-							HUK68_RS13560	1080		old_locus_tag=HUK68_13560
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2938700	2939779	-	WP_175504641.1	WP_175504641.1		ATP-binding protein			HUK68_RS13560	1080	359	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2939788	2940300	-							HUK68_RS13565	513		old_locus_tag=HUK68_13565
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2939788	2940300	-	WP_175504642.1	WP_175504642.1		hypothetical protein			HUK68_RS13565	513	170	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2940485	2941900	-					glnA		HUK68_RS13570	1416		old_locus_tag=HUK68_13570
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2940485	2941900	-	WP_175504643.1	WP_175504643.1		type I glutamate--ammonia ligase	glnA		HUK68_RS13570	1416	471	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2942084	2942905	-							HUK68_RS13575	822		old_locus_tag=HUK68_13575
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2942084	2942905	-	WP_175504644.1	WP_175504644.1		competence/damage-inducible protein A			HUK68_RS13575	822	273	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2942912	2943802	-							HUK68_RS13580	891		old_locus_tag=HUK68_13580
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2942912	2943802	-	WP_175504645.1	WP_175504645.1		EI24 domain-containing protein			HUK68_RS13580	891	296	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2943817	2944794	-							HUK68_RS13585	978		old_locus_tag=HUK68_13585
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2943817	2944794	-	WP_175504646.1	WP_175504646.1		sterol desaturase family protein			HUK68_RS13585	978	325	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2944807	2945598	-							HUK68_RS13590	792		old_locus_tag=HUK68_13590
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2944807	2945598	-	WP_175504647.1	WP_175504647.1		polysaccharide deacetylase family protein			HUK68_RS13590	792	263	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2945603	2946601	-							HUK68_RS13595	999		old_locus_tag=HUK68_13595
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2945603	2946601	-	WP_175505843.1	WP_175505843.1		beta-propeller fold lactonase family protein			HUK68_RS13595	999	332	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2946836	2947360	-							HUK68_RS13600	525		old_locus_tag=HUK68_13600
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2946836	2947360	-	WP_175504648.1	WP_175504648.1		phosphoribosyltransferase			HUK68_RS13600	525	174	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2947399	2948775	-							HUK68_RS13605	1377		old_locus_tag=HUK68_13605
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2947399	2948775	-	WP_175504649.1	WP_175504649.1		adenylosuccinate synthase			HUK68_RS13605	1377	458	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2948794	2949951	-							HUK68_RS13610	1158		old_locus_tag=HUK68_13610
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2948794	2949951	-	WP_175504650.1	WP_175504650.1		ATP phosphoribosyltransferase regulatory subunit			HUK68_RS13610	1158	385	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2950142	2951035	-					hflC		HUK68_RS13615	894		old_locus_tag=HUK68_13615
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2950142	2951035	-	WP_175504651.1	WP_175504651.1		protease modulator HflC	hflC		HUK68_RS13615	894	297	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2951045	2952409	-					hflK		HUK68_RS13620	1365		old_locus_tag=HUK68_13620
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2951045	2952409	-	WP_175504652.1	WP_175504652.1		FtsH protease activity modulator HflK	hflK		HUK68_RS13620	1365	454	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2952480	2953643	-					hflX		HUK68_RS13625	1164		old_locus_tag=HUK68_13625
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2952480	2953643	-	WP_175504653.1	WP_175504653.1		GTPase HflX	hflX		HUK68_RS13625	1164	387	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2953704	2953961	-					hfq		HUK68_RS13630	258		old_locus_tag=HUK68_13630
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2953704	2953961	-	WP_175504654.1	WP_175504654.1		RNA chaperone Hfq	hfq		HUK68_RS13630	258	85	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2954061	2955404	-					der		HUK68_RS13635	1344		old_locus_tag=HUK68_13635
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2954061	2955404	-	WP_175504655.1	WP_175504655.1		ribosome biogenesis GTPase Der	der		HUK68_RS13635	1344	447	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2955418	2956557	-					bamB		HUK68_RS13640	1140		old_locus_tag=HUK68_13640
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2955418	2956557	-	WP_175504656.1	WP_175504656.1		outer membrane protein assembly factor BamB	bamB		HUK68_RS13640	1140	379	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2956554	2957228	-							HUK68_RS13645	675		old_locus_tag=HUK68_13645
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2956554	2957228	-	WP_175504657.1	WP_175504657.1		tetratricopeptide repeat protein			HUK68_RS13645	675	224	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2957246	2958514	-					hisS		HUK68_RS13650	1269		old_locus_tag=HUK68_13650
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2957246	2958514	-	WP_175504658.1	WP_175504658.1		histidine--tRNA ligase	hisS		HUK68_RS13650	1269	422	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2958643	2959881	-					ispG		HUK68_RS13655	1239		old_locus_tag=HUK68_13655
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2958643	2959881	-	WP_175504659.1	WP_175504659.1		flavodoxin-dependent (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase	ispG		HUK68_RS13655	1239	412	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2959912	2960826	-							HUK68_RS13660	915		old_locus_tag=HUK68_13660
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2959912	2960826	-	WP_175504660.1	WP_175504660.1		helix-turn-helix domain-containing protein			HUK68_RS13660	915	304	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2960840	2961673	-					pilW		HUK68_RS13665	834		old_locus_tag=HUK68_13665
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2960840	2961673	-	WP_175504661.1	WP_175504661.1		type IV pilus biogenesis/stability protein PilW	pilW		HUK68_RS13665	834	277	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2961695	2962816	-					rlmN		HUK68_RS13670	1122		old_locus_tag=HUK68_13670
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2961695	2962816	-	WP_175504662.1	WP_175504662.1		23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN	rlmN		HUK68_RS13670	1122	373	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2962897	2963322	-					ndk		HUK68_RS13675	426		old_locus_tag=HUK68_13675
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2962897	2963322	-	WP_175504663.1	WP_175504663.1		nucleoside-diphosphate kinase	ndk		HUK68_RS13675	426	141	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2963517	2964791	-							HUK68_RS13680	1275		old_locus_tag=HUK68_13680
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2963517	2964791	-	WP_244146173.1	WP_244146173.1		pseudouridine synthase			HUK68_RS13680	1275	424	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2964831	2965508	-					scpB		HUK68_RS13685	678		old_locus_tag=HUK68_13685
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2964831	2965508	-	WP_175504665.1	WP_175504665.1		SMC-Scp complex subunit ScpB	scpB		HUK68_RS13685	678	225	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2965671	2966669	-							HUK68_RS13690	999		old_locus_tag=HUK68_13690
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2965671	2966669	-	WP_175504666.1	WP_175504666.1		RluA family pseudouridine synthase			HUK68_RS13690	999	332	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2966747	2967607	-							HUK68_RS13695	861		old_locus_tag=HUK68_13695
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2966747	2967607	-	WP_175504667.1	WP_175504667.1		peptidoglycan DD-metalloendopeptidase family protein			HUK68_RS13695	861	286	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2967620	2968405	-							HUK68_RS13700	786		old_locus_tag=HUK68_13700
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2967620	2968405	-	WP_244146174.1	WP_244146174.1		protein-L-isoaspartate(D-aspartate) O-methyltransferase			HUK68_RS13700	786	261	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2968402	2969184	-					surE		HUK68_RS13705	783		old_locus_tag=HUK68_13705
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2968402	2969184	-	WP_175504668.1	WP_175504668.1		5'/3'-nucleotidase SurE	surE		HUK68_RS13705	783	260	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2969288	2970262	+							HUK68_RS13710	975		old_locus_tag=HUK68_13710
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2969288	2970262	+	WP_175504669.1	WP_175504669.1		NADPH:quinone oxidoreductase family protein			HUK68_RS13710	975	324	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2970430	2971644	+					gltS		HUK68_RS13715	1215		old_locus_tag=HUK68_13715
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2970430	2971644	+	WP_175504670.1	WP_175504670.1		sodium/glutamate symporter	gltS		HUK68_RS13715	1215	404	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2971655	2973274	+							HUK68_RS13720	1620		old_locus_tag=HUK68_13720
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2971655	2973274	+	WP_244146175.1	WP_244146175.1		phospholipase D family protein			HUK68_RS13720	1620	539	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2973323	2973583	+							HUK68_RS13725	261		old_locus_tag=HUK68_13725
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2973323	2973583	+	WP_175504671.1	WP_175504671.1		ParD-like family protein			HUK68_RS13725	261	86	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2973580	2974377	+					map		HUK68_RS13730	798		old_locus_tag=HUK68_13730
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2973580	2974377	+	WP_175504672.1	WP_175504672.1		type I methionyl aminopeptidase	map		HUK68_RS13730	798	265	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2974389	2974724	+							HUK68_RS13735	336		old_locus_tag=HUK68_13735
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2974389	2974724	+	WP_175504673.1	WP_175504673.1		SMR family transporter			HUK68_RS13735	336	111	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2975288	2977291	+					dnaG		HUK68_RS13740	2004		old_locus_tag=HUK68_13740
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2975288	2977291	+	WP_244146176.1	WP_244146176.1		DNA primase	dnaG		HUK68_RS13740	2004	667	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2977556	2979955	+					rpoD		HUK68_RS13745	2400		old_locus_tag=HUK68_13745
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2977556	2979955	+	WP_175504675.1	WP_175504675.1		RNA polymerase sigma factor RpoD	rpoD		HUK68_RS13745	2400	799	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2980284	2980763	-							HUK68_RS13750	480		old_locus_tag=HUK68_13750
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2980284	2980763	-	WP_175504676.1	WP_175504676.1		MaoC family dehydratase			HUK68_RS13750	480	159	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2980750	2981307	-							HUK68_RS13755	558		old_locus_tag=HUK68_13755
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2980750	2981307	-	WP_175504677.1	WP_175504677.1		PaaI family thioesterase			HUK68_RS13755	558	185	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2981365	2981814	+							HUK68_RS13760	450		old_locus_tag=HUK68_13760
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2981365	2981814	+	WP_175504678.1	WP_175504678.1		MarR family winged helix-turn-helix transcriptional regulator			HUK68_RS13760	450	149	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2981833	2982825	-							HUK68_RS13765	993		old_locus_tag=HUK68_13765
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2981833	2982825	-	WP_175504679.1	WP_175504679.1		isopenicillin N synthase family oxygenase			HUK68_RS13765	993	330	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2983076	2983603	+							HUK68_RS13770	528		old_locus_tag=HUK68_13770
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2983076	2983603	+	WP_175504680.1	WP_175504680.1		nucleoside deaminase			HUK68_RS13770	528	175	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2983650	2984306	+							HUK68_RS13775	657		old_locus_tag=HUK68_13775
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2983650	2984306	+	WP_175504681.1	WP_175504681.1		TetR/AcrR family transcriptional regulator			HUK68_RS13775	657	218	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2984423	2984725	+							HUK68_RS13780	303		old_locus_tag=HUK68_13780
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2984423	2984725	+	WP_175504682.1	WP_175504682.1		2Fe-2S iron-sulfur cluster binding domain-containing protein			HUK68_RS13780	303	100	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2984736	2985323	+							HUK68_RS13785	588		old_locus_tag=HUK68_13785
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2984736	2985323	+	WP_175504683.1	WP_175504683.1		NAD(P)H-dependent oxidoreductase			HUK68_RS13785	588	195	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2985335	2986648	+							HUK68_RS13790	1314		old_locus_tag=HUK68_13790
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2985335	2986648	+	WP_175504684.1	WP_175504684.1		amidohydrolase family protein			HUK68_RS13790	1314	437	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2986645	2987106	+							HUK68_RS13795	462		old_locus_tag=HUK68_13795
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2986645	2987106	+	WP_175504685.1	WP_175504685.1		RidA family protein			HUK68_RS13795	462	153	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2987138	2988001	+							HUK68_RS13800	864		old_locus_tag=HUK68_13800
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2987138	2988001	+	WP_175504686.1	WP_175504686.1		creatininase family protein			HUK68_RS13800	864	287	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2988058	2989050	+							HUK68_RS13805	993		old_locus_tag=HUK68_13805
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2988058	2989050	+	WP_175504687.1	WP_175504687.1		ABC transporter substrate-binding protein			HUK68_RS13805	993	330	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2989105	2989944	+							HUK68_RS13810	840		old_locus_tag=HUK68_13810
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2989105	2989944	+	WP_244146177.1	WP_244146177.1		ABC transporter ATP-binding protein			HUK68_RS13810	840	279	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2989941	2990834	+							HUK68_RS13815	894		old_locus_tag=HUK68_13815
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2989941	2990834	+	WP_175504688.1	WP_175504688.1		ABC transporter permease			HUK68_RS13815	894	297	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2990966	2992333	+							HUK68_RS13820	1368		old_locus_tag=HUK68_13820
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2990966	2992333	+	WP_175504689.1	WP_175504689.1		FAD-binding oxidoreductase			HUK68_RS13820	1368	455	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2992330	2993304	-							HUK68_RS13825	975		old_locus_tag=HUK68_13825
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2992330	2993304	-	WP_175504690.1	WP_175504690.1		tripartite tricarboxylate transporter substrate binding protein			HUK68_RS13825	975	324	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2993374	2994600	-							HUK68_RS13830	1227		old_locus_tag=HUK68_13830
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2993374	2994600	-	WP_175504691.1	WP_175504691.1		CoA transferase			HUK68_RS13830	1227	408	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2994622	2995584	-							HUK68_RS13835	963		old_locus_tag=HUK68_13835
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2994622	2995584	-	WP_175504692.1	WP_175504692.1		hydroxymethylglutaryl-CoA lyase			HUK68_RS13835	963	320	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2995703	2996569	+							HUK68_RS13840	867		old_locus_tag=HUK68_13840
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2995703	2996569	+	WP_175504693.1	WP_175504693.1		LysR substrate-binding domain-containing protein			HUK68_RS13840	867	288	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	2996763	2997068	+							HUK68_RS13845	306		old_locus_tag=HUK68_13845
