# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2062681	2063109	+						69633694	APS58_RS09180	429		old_locus_tag=APS58_1842
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2062681	2063109	+	WP_011793203.1	WP_011793203.1		YkgJ family cysteine cluster protein		69633694	APS58_RS09180	429	142	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2063282	2063719	+						69633695	APS58_RS09185	438		old_locus_tag=APS58_1843
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2063282	2063719	+	WP_011793204.1	WP_011793204.1		OsmC family protein		69633695	APS58_RS09185	438	145	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2063790	2064050	+						69633696	APS58_RS09190	261		old_locus_tag=APS58_1844
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2063790	2064050	+	WP_017438814.1	WP_017438814.1		4Fe-4S dicluster domain-containing protein		69633696	APS58_RS09190	261	86	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2064315	2065715	+						69633697	APS58_RS09195	1401		old_locus_tag=APS58_1845
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2064315	2065715	+	WP_046060552.1	WP_046060552.1		homoserine dehydrogenase		69633697	APS58_RS09195	1401	466	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2065746	2066048	-						69633698	APS58_RS09200	303		old_locus_tag=APS58_1846
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2065746	2066048	-	WP_011793207.1	WP_011793207.1		hypothetical protein		69633698	APS58_RS09200	303	100	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2066186	2068411	+					dinG	69633699	APS58_RS09205	2226		old_locus_tag=APS58_1847
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2066186	2068411	+	WP_046060551.1	WP_046060551.1		ATP-dependent DNA helicase DinG	dinG	69633699	APS58_RS09205	2226	741	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2068581	2069078	+						69633700	APS58_RS09210	498		old_locus_tag=APS58_1848
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2068581	2069078	+	WP_011793209.1	WP_011793209.1		pyridoxamine 5'-phosphate oxidase family protein		69633700	APS58_RS09210	498	165	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2069117	2069326	+						69633701	APS58_RS09215	210		old_locus_tag=APS58_1849
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2069117	2069326	+	WP_011793210.1	WP_011793210.1		hypothetical protein		69633701	APS58_RS09215	210	69	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2069371	2070036	+						69633702	APS58_RS09220	666		old_locus_tag=APS58_1850
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2069371	2070036	+	WP_046060550.1	WP_046060550.1		3'-5' exonuclease		69633702	APS58_RS09220	666	221	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2070071	2071399	-						69633703	APS58_RS09225	1329		old_locus_tag=APS58_1851
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2070071	2071399	-	WP_011793212.1	WP_011793212.1		aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme		69633703	APS58_RS09225	1329	442	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2071608	2072018	-						69633704	APS58_RS09230	411		old_locus_tag=APS58_1852
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2071608	2072018	-	WP_011793213.1	WP_011793213.1		nuclear transport factor 2 family protein		69633704	APS58_RS09230	411	136	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2072505	2074208	+					leuA	69633705	APS58_RS09235	1704		old_locus_tag=APS58_1853
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2072505	2074208	+	WP_046060712.1	WP_046060712.1		2-isopropylmalate synthase	leuA	69633705	APS58_RS09235	1704	567	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2074380	2074934	+						69633706	APS58_RS09240	555		old_locus_tag=APS58_1854
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2074380	2074934	+	WP_011793215.1	WP_011793215.1		C40 family peptidase		69633706	APS58_RS09240	555	184	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2075015	2076157	+						69633707	APS58_RS09245	1143		old_locus_tag=APS58_1855
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2075015	2076157	+	WP_011793216.1	WP_011793216.1		3-deoxy-7-phosphoheptulonate synthase		69633707	APS58_RS09245	1143	380	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2076395	2080894	+						69633708	APS58_RS09250	4500		old_locus_tag=APS58_1856
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2076395	2080894	+	WP_011793217.1	WP_011793217.1		EAL domain-containing protein		69633708	APS58_RS09250	4500	1499	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2081806	2082390	-						69633709	APS58_RS09255	585		old_locus_tag=APS58_1857
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2081806	2082390	-	WP_011793218.1	WP_011793218.1		acyloxyacyl hydrolase		69633709	APS58_RS09255	585	194	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2082507	2083055	-						69633710	APS58_RS09260	549		old_locus_tag=APS58_1858
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2082507	2083055	-	WP_017438251.1	WP_017438251.1		Spy/CpxP family protein refolding chaperone		69633710	APS58_RS09260	549	182	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2083298	2084293	+						69633711	APS58_RS09265	996		old_locus_tag=APS58_1859
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2083298	2084293	+	WP_011793220.1	WP_011793220.1		recombination-associated protein RdgC		69633711	APS58_RS09265	996	331	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2084348	2085601	+						69633712	APS58_RS09270	1254		old_locus_tag=APS58_1860
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2084348	2085601	+	WP_011793221.1	WP_011793221.1		membrane protein		69633712	APS58_RS09270	1254	417	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2085608	2086075	-						69633713	APS58_RS09275	468		old_locus_tag=APS58_1861
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2085608	2086075	-	WP_011793222.1	WP_011793222.1		hypothetical protein		69633713	APS58_RS09275	468	155	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2086208	2086456	+						69633714	APS58_RS09280	249		old_locus_tag=APS58_1862
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2086208	2086456	+	WP_013592554.1	WP_013592554.1		DUF3297 family protein		69633714	APS58_RS09280	249	82	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2086460	2086984	-						69633715	APS58_RS09285	525		old_locus_tag=APS58_1863
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2086460	2086984	-	WP_048857784.1	WP_048857784.1		hypothetical protein		69633715	APS58_RS09285	525	174	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2087020	2087412	-						69633716	APS58_RS09290	393		old_locus_tag=APS58_1864
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2087020	2087412	-	WP_011793225.1	WP_011793225.1		BPSL0067 family protein		69633716	APS58_RS09290	393	130	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2087489	2088685	-						69633717	APS58_RS09295	1197		old_locus_tag=APS58_1865
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2087489	2088685	-	WP_011793226.1	WP_011793226.1		acetyl-CoA C-acyltransferase family protein		69633717	APS58_RS09295	1197	398	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2088800	2089231	-					cueR	69633718	APS58_RS09300	432		old_locus_tag=APS58_1866
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2088800	2089231	-	WP_138919926.1	WP_138919926.1		Cu(I)-responsive transcriptional regulator	cueR	69633718	APS58_RS09300	432	143	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2089282	2089479	-						69633719	APS58_RS09305	198		old_locus_tag=APS58_1867
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2089282	2089479	-	WP_011793228.1	WP_011793228.1		heavy-metal-associated domain-containing protein		69633719	APS58_RS09305	198	65	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2089603	2091906	+						69633720	APS58_RS09310	2304		old_locus_tag=APS58_1868
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2089603	2091906	+	WP_011793229.1	WP_011793229.1		heavy metal translocating P-type ATPase		69633720	APS58_RS09310	2304	767	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2092010	2093686	+						69633721	APS58_RS09315	1677		old_locus_tag=APS58_1869
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2092010	2093686	+	WP_011793230.1	WP_011793230.1		methyl-accepting chemotaxis protein		69633721	APS58_RS09315	1677	558	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2093790	2094233	-						69633722	APS58_RS09320	444		old_locus_tag=APS58_1870
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2093790	2094233	-	WP_011793231.1	WP_011793231.1		DUF1311 domain-containing protein		69633722	APS58_RS09320	444	147	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2094221	2094943	-						69633723	APS58_RS09325	723		old_locus_tag=APS58_1871
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2094221	2094943	-	WP_233249089.1	WP_233249089.1		LysM peptidoglycan-binding domain-containing protein		69633723	APS58_RS09325	723	240	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2095237	2098323	-						69633724	APS58_RS09330	3087		old_locus_tag=APS58_1872
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2095237	2098323	-	WP_011793233.1	WP_011793233.1		CusA/CzcA family heavy metal efflux RND transporter		69633724	APS58_RS09330	3087	1028	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2098320	2099531	-						69633725	APS58_RS09335	1212		old_locus_tag=APS58_1873
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2098320	2099531	-	WP_011793234.1	WP_011793234.1		efflux RND transporter periplasmic adaptor subunit		69633725	APS58_RS09335	1212	403	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2099604	2101007	-						69633726	APS58_RS09340	1404		old_locus_tag=APS58_1874
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2099604	2101007	-	WP_052658276.1	WP_052658276.1		TolC family protein		69633726	APS58_RS09340	1404	467	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2101178	2101891	+						69633727	APS58_RS09345	714		old_locus_tag=APS58_1875
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2101178	2101891	+	WP_046060547.1	WP_046060547.1		response regulator transcription factor		69633727	APS58_RS09345	714	237	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2101888	2103336	+						69633728	APS58_RS09350	1449		old_locus_tag=APS58_1876
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2101888	2103336	+	WP_011793237.1	WP_011793237.1		sensor histidine kinase		69633728	APS58_RS09350	1449	482	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2103333	2103650	-						69633729	APS58_RS09355	318		old_locus_tag=APS58_1877
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2103333	2103650	-	WP_011793238.1	WP_011793238.1		NIPSNAP family protein		69633729	APS58_RS09355	318	105	
gene	pseudogene	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2103820	2104871	-						69633730	APS58_RS09360	1052		pseudo;old_locus_tag=APS58_1878
CDS	without_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2103820	2104871	-				alkene reductase		69633730	APS58_RS09360	1052		pseudo
gene	pseudogene	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2105221	2106267	+					tauA	69633731	APS58_RS09365	1047		pseudo;old_locus_tag=APS58_1879
CDS	without_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2105221	2106267	+				taurine ABC transporter substrate-binding protein	tauA	69633731	APS58_RS09365	1047		pseudo
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2106341	2107135	+						69633732	APS58_RS09370	795		old_locus_tag=APS58_1880
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2106341	2107135	+	WP_228193923.1	WP_228193923.1		ATP-binding cassette domain-containing protein		69633732	APS58_RS09370	795	264	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2107146	2108042	+						69633733	APS58_RS09375	897		old_locus_tag=APS58_1881
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2107146	2108042	+	WP_228193922.1	WP_228193922.1		ABC transporter permease subunit		69633733	APS58_RS09375	897	298	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2108080	2108688	-					gstA	69633734	APS58_RS09380	609		old_locus_tag=APS58_1882
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2108080	2108688	-	WP_011793241.1	WP_011793241.1		glutathione transferase GstA	gstA	69633734	APS58_RS09380	609	202	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2108792	2109055	-						69633735	APS58_RS09385	264		old_locus_tag=APS58_1883
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2108792	2109055	-	WP_011793242.1	WP_011793242.1		YkgJ family cysteine cluster protein		69633735	APS58_RS09385	264	87	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2109062	2109643	-						69633736	APS58_RS09390	582		old_locus_tag=APS58_1884
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2109062	2109643	-	WP_011793243.1	WP_011793243.1		NAD(P)H-dependent oxidoreductase		69633736	APS58_RS09390	582	193	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2109933	2111900	+					mnmG	69633737	APS58_RS09395	1968		old_locus_tag=APS58_1885
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2109933	2111900	+	WP_017438504.1	WP_017438504.1		tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG	mnmG	69633737	APS58_RS09395	1968	655	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2111897	2112628	+					rsmG	69633738	APS58_RS09400	732		old_locus_tag=APS58_1886
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2111897	2112628	+	WP_011793245.1	WP_011793245.1		16S rRNA (guanine(527)-N(7))-methyltransferase RsmG	rsmG	69633738	APS58_RS09400	732	243	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2112658	2113272	+						69633739	APS58_RS09405	615		old_locus_tag=APS58_1887
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2112658	2113272	+	WP_011793246.1	WP_011793246.1		LysE family transporter		69633739	APS58_RS09405	615	204	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2113318	2114088	+						69633740	APS58_RS09410	771		old_locus_tag=APS58_1888
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2113318	2114088	+	WP_011793247.1	WP_011793247.1		AAA family ATPase		69633740	APS58_RS09410	771	256	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2114112	2114654	+						69633741	APS58_RS09415	543		old_locus_tag=APS58_1889
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2114112	2114654	+	WP_041827172.1	WP_041827172.1		alpha/beta hydrolase		69633741	APS58_RS09415	543	180	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2114684	2115625	+						69633742	APS58_RS09420	942		old_locus_tag=APS58_1890
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2114684	2115625	+	WP_011793249.1	WP_011793249.1		ParB/RepB/Spo0J family partition protein		69633742	APS58_RS09420	942	313	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2115741	2116727	-						69633743	APS58_RS09425	987		old_locus_tag=APS58_1891
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2115741	2116727	-	WP_011793250.1	WP_011793250.1		flippase-like domain-containing protein		69633743	APS58_RS09425	987	328	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2116738	2117169	-						69633744	APS58_RS09430	432		old_locus_tag=APS58_1892
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2116738	2117169	-	WP_011793251.1	WP_011793251.1		GtrA family protein		69633744	APS58_RS09430	432	143	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2117166	2118527	-						69633745	APS58_RS09435	1362		old_locus_tag=APS58_1893
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2117166	2118527	-	WP_011793252.1	WP_011793252.1		NAD(P)/FAD-dependent oxidoreductase		69633745	APS58_RS09435	1362	453	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2118527	2119468	-						69633746	APS58_RS09440	942		old_locus_tag=APS58_1894
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2118527	2119468	-	WP_011793253.1	WP_011793253.1		NAD-dependent epimerase/dehydratase family protein		69633746	APS58_RS09440	942	313	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2119520	2121286	-						69633747	APS58_RS09445	1767		old_locus_tag=APS58_1895
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2119520	2121286	-	WP_011793254.1	WP_011793254.1		hypothetical protein		69633747	APS58_RS09445	1767	588	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2121299	2122063	-						69633748	APS58_RS09450	765		old_locus_tag=APS58_1896
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2121299	2122063	-	WP_011793255.1	WP_011793255.1		SDR family NAD(P)-dependent oxidoreductase		69633748	APS58_RS09450	765	254	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2122135	2123442	-						69633749	APS58_RS09455	1308		old_locus_tag=APS58_1898
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2122135	2123442	-	WP_046060707.1	WP_046060707.1		FAD-binding oxidoreductase		69633749	APS58_RS09455	1308	435	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2123436	2124905	-						69633750	APS58_RS09460	1470		old_locus_tag=APS58_1899
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2123436	2124905	-	WP_074687167.1	WP_074687167.1		UbiA family prenyltransferase		69633750	APS58_RS09460	1470	489	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2125100	2125864	+						69633751	APS58_RS09465	765		old_locus_tag=APS58_1900
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2125100	2125864	+	WP_046060705.1	WP_046060705.1		class I SAM-dependent methyltransferase		69633751	APS58_RS09465	765	254	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2125980	2127020	+						69633752	APS58_RS09470	1041		old_locus_tag=APS58_1901
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2125980	2127020	+	WP_011793259.1	WP_011793259.1		peptidoglycan-binding protein		69633752	APS58_RS09470	1041	346	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2127073	2129013	-						69633753	APS58_RS09475	1941		old_locus_tag=APS58_1902
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2127073	2129013	-	WP_017439125.1	WP_017439125.1		carboxylesterase family protein		69633753	APS58_RS09475	1941	646	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2129533	2130414	+					cobM	69633754	APS58_RS09480	882		old_locus_tag=APS58_1903
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2129533	2130414	+	WP_046060543.1	WP_046060543.1		precorrin-4 C(11)-methyltransferase	cobM	69633754	APS58_RS09480	882	293	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2130411	2131517	+						69633755	APS58_RS09485	1107		old_locus_tag=APS58_1904
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2130411	2131517	+	WP_017439656.1	WP_017439656.1		sirohydrochlorin chelatase		69633755	APS58_RS09485	1107	368	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2131514	2132233	+						69633756	APS58_RS09490	720		old_locus_tag=APS58_1905
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2131514	2132233	+	WP_011793262.1	WP_011793262.1		precorrin-8X methylmutase		69633756	APS58_RS09490	720	239	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2132241	2133368	+						69633757	APS58_RS09495	1128		old_locus_tag=APS58_1906
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2132241	2133368	+	WP_011793263.1	WP_011793263.1		cobalt-precorrin-5B (C(1))-methyltransferase		69633757	APS58_RS09495	1128	375	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2133371	2134714	+						69633758	APS58_RS09500	1344		old_locus_tag=APS58_1907
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2133371	2134714	+	WP_011793264.1	WP_011793264.1		bifunctional cobalt-precorrin-7 (C(5))-methyltransferase/cobalt-precorrin-6B (C(15))-methyltransferase		69633758	APS58_RS09500	1344	447	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2134711	2135610	+					cobI	69633759	APS58_RS09505	900		old_locus_tag=APS58_1908
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2134711	2135610	+	WP_011793265.1	WP_011793265.1		precorrin-2 C(20)-methyltransferase	cobI	69633759	APS58_RS09505	900	299	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2135607	2136398	+						69633760	APS58_RS09510	792		old_locus_tag=APS58_1909
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2135607	2136398	+	WP_011793266.1	WP_011793266.1		cobalamin biosynthesis protein CbiG		69633760	APS58_RS09510	792	263	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2136395	2136853	+						69633761	APS58_RS09515	459		old_locus_tag=APS58_1910
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2136395	2136853	+	WP_011793267.1	WP_011793267.1		cobalamin biosynthesis protein		69633761	APS58_RS09515	459	152	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2136909	2137577	+						69633762	APS58_RS09520	669		old_locus_tag=APS58_1911
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2136909	2137577	+	WP_011793268.1	WP_011793268.1		energy-coupling factor ABC transporter permease		69633762	APS58_RS09520	669	222	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2137605	2138612	+					cobJ	69633763	APS58_RS09525	1008		old_locus_tag=APS58_1912
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2137605	2138612	+	WP_017438848.1	WP_017438848.1		precorrin-3B C(17)-methyltransferase	cobJ	69633763	APS58_RS09525	1008	335	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2138609	2139001	+						69633764	APS58_RS09530	393		old_locus_tag=APS58_1913
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2138609	2139001	+	WP_011793270.1	WP_011793270.1		(2Fe-2S) ferredoxin domain-containing protein		69633764	APS58_RS09530	393	130	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2139095	2139322	-						69633765	APS58_RS09535	228		old_locus_tag=APS58_1914
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2139095	2139322	-	WP_228193921.1	WP_228193921.1		hypothetical protein		69633765	APS58_RS09535	228	75	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2139420	2139638	-						69633766	APS58_RS09540	219		old_locus_tag=APS58_1915
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2139420	2139638	-	WP_011793272.1	WP_011793272.1		hypothetical protein		69633766	APS58_RS09540	219	72	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	2139761	2140390	-						69633767	APS58_RS09545	630		old_locus_tag=APS58_1916
