# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2798267	2799196	-	WP_187735063.1	WP_187735063.1		hydroxymethylglutaryl-CoA lyase			H9L24_RS13270	930	309	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2799282	2800022	+							H9L24_RS13275	741		old_locus_tag=H9L24_13275
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2799282	2800022	+	WP_187735064.1	WP_187735064.1		IclR family transcriptional regulator			H9L24_RS13275	741	246	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2800171	2802363	+							H9L24_RS13280	2193		old_locus_tag=H9L24_13280
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2800171	2802363	+	WP_187735065.1	WP_187735065.1		malate synthase G			H9L24_RS13280	2193	730	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2802480	2802716	+							H9L24_RS13285	237		old_locus_tag=H9L24_13285
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2802480	2802716	+	WP_187735066.1	WP_187735066.1		cysteine-rich CWC family protein			H9L24_RS13285	237	78	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2802760	2802948	+							H9L24_RS13290	189		old_locus_tag=H9L24_13290
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2802760	2802948	+	WP_187735067.1	WP_187735067.1		4-oxalocrotonate tautomerase			H9L24_RS13290	189	62	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2803116	2804582	+							H9L24_RS13295	1467		old_locus_tag=H9L24_13295
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2803116	2804582	+	WP_187735068.1	WP_187735068.1		DHA2 family efflux MFS transporter permease subunit			H9L24_RS13295	1467	488	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2804604	2805365	+							H9L24_RS13300	762		old_locus_tag=H9L24_13300
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2804604	2805365	+	WP_187735069.1	WP_187735069.1		class II glutamine amidotransferase			H9L24_RS13300	762	253	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2805423	2806277	+							H9L24_RS13305	855		old_locus_tag=H9L24_13305
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2805423	2806277	+	WP_187735070.1	WP_187735070.1		plasmid replication/partition related protein			H9L24_RS13305	855	284	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2806288	2807700	+							H9L24_RS13310	1413		old_locus_tag=H9L24_13310
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2806288	2807700	+	WP_187735071.1	WP_187735071.1		PLP-dependent aminotransferase family protein			H9L24_RS13310	1413	470	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2807705	2807836	-							H9L24_RS13315	132		old_locus_tag=H9L24_13315
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2807705	2807836	-	WP_187735072.1	WP_187735072.1		DUF2474 domain-containing protein			H9L24_RS13315	132	43	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2807836	2808846	-					cydB		H9L24_RS13320	1011		old_locus_tag=H9L24_13320
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2807836	2808846	-	WP_187735073.1	WP_187735073.1		cytochrome d ubiquinol oxidase subunit II	cydB		H9L24_RS13320	1011	336	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2808850	2810271	-							H9L24_RS13325	1422		old_locus_tag=H9L24_13325
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2808850	2810271	-	WP_187735074.1	WP_187735074.1		cytochrome ubiquinol oxidase subunit I			H9L24_RS13325	1422	473	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2810430	2811866	-					ccoG		H9L24_RS13330	1437		old_locus_tag=H9L24_13330
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2810430	2811866	-	WP_187735075.1	WP_187735075.1		cytochrome c oxidase accessory protein CcoG	ccoG		H9L24_RS13330	1437	478	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2812158	2812508	+							H9L24_RS13335	351		old_locus_tag=H9L24_13335
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2812158	2812508	+	WP_187735076.1	WP_187735076.1		DUF4148 domain-containing protein			H9L24_RS13335	351	116	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2812509	2813894	-							H9L24_RS13340	1386		old_locus_tag=H9L24_13340
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2812509	2813894	-	WP_187735077.1	WP_187735077.1		heavy metal sensor histidine kinase			H9L24_RS13340	1386	461	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2813894	2814577	-							H9L24_RS13345	684		old_locus_tag=H9L24_13345
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2813894	2814577	-	WP_187735078.1	WP_187735078.1		heavy metal response regulator transcription factor			H9L24_RS13345	684	227	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2814862	2815401	+							H9L24_RS13350	540		old_locus_tag=H9L24_13350
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2814862	2815401	+	WP_246483417.1	WP_246483417.1		TorF family putative porin			H9L24_RS13350	540	179	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2815380	2815556	+							H9L24_RS22760	177		
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2815380	2815556	+	WP_246483418.1	WP_246483418.1		hypothetical protein			H9L24_RS22760	177	58	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2815681	2816409	+							H9L24_RS13355	729		old_locus_tag=H9L24_13355
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2815681	2816409	+	WP_187735079.1	WP_187735079.1		type 1 glutamine amidotransferase			H9L24_RS13355	729	242	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2816493	2818451	-					htpG		H9L24_RS13360	1959		old_locus_tag=H9L24_13360
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2816493	2818451	-	WP_187735080.1	WP_187735080.1		molecular chaperone HtpG	htpG		H9L24_RS13360	1959	652	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2818657	2819361	+					aqpZ		H9L24_RS13365	705		old_locus_tag=H9L24_13365
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2818657	2819361	+	WP_187735081.1	WP_187735081.1		aquaporin Z	aqpZ		H9L24_RS13365	705	234	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2819505	2819921	+							H9L24_RS13370	417		old_locus_tag=H9L24_13370
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2819505	2819921	+	WP_187735082.1	WP_187735082.1		quinol oxidase			H9L24_RS13370	417	138	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2819961	2820563	+							H9L24_RS13375	603		old_locus_tag=H9L24_13375
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2819961	2820563	+	WP_187735083.1	WP_187735083.1		hypothetical protein			H9L24_RS13375	603	200	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2820576	2821082	+							H9L24_RS13380	507		old_locus_tag=H9L24_13380
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2820576	2821082	+	WP_187735084.1	WP_187735084.1		SRPBCC family protein			H9L24_RS13380	507	168	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2821173	2822105	-							H9L24_RS13385	933		old_locus_tag=H9L24_13385
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2821173	2822105	-	WP_187735085.1	WP_187735085.1		rRNA pseudouridine synthase			H9L24_RS13385	933	310	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2822118	2822843	-							H9L24_RS13390	726		old_locus_tag=H9L24_13390
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2822118	2822843	-	WP_187735086.1	WP_187735086.1		Crp/Fnr family transcriptional regulator			H9L24_RS13390	726	241	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2822973	2824139	+							H9L24_RS13395	1167		old_locus_tag=H9L24_13395
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2822973	2824139	+	WP_187735087.1	WP_187735087.1		ABC transporter substrate-binding protein			H9L24_RS13395	1167	388	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2824306	2826231	+							H9L24_RS13400	1926		old_locus_tag=H9L24_13400
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2824306	2826231	+	WP_187735088.1	WP_187735088.1		AMP-binding protein			H9L24_RS13400	1926	641	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2826247	2827032	+							H9L24_RS13405	786		old_locus_tag=H9L24_13405
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2826247	2827032	+	WP_187735089.1	WP_187735089.1		ABC transporter ATP-binding protein			H9L24_RS13405	786	261	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2827051	2827980	+							H9L24_RS13410	930		old_locus_tag=H9L24_13410
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2827051	2827980	+	WP_187735090.1	WP_187735090.1		branched-chain amino acid ABC transporter permease			H9L24_RS13410	930	309	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2828006	2829082	+							H9L24_RS13415	1077		old_locus_tag=H9L24_13415
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2828006	2829082	+	WP_187735091.1	WP_187735091.1		branched-chain amino acid ABC transporter permease			H9L24_RS13415	1077	358	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2829193	2830521	+							H9L24_RS13420	1329		old_locus_tag=H9L24_13420
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2829193	2830521	+	WP_187735092.1	WP_187735092.1		ABC transporter substrate-binding protein			H9L24_RS13420	1329	442	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2830721	2831530	+							H9L24_RS13425	810		old_locus_tag=H9L24_13425
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2830721	2831530	+	WP_187735093.1	WP_187735093.1		ABC transporter ATP-binding protein			H9L24_RS13425	810	269	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2831627	2832874	+							H9L24_RS13430	1248		old_locus_tag=H9L24_13430
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2831627	2832874	+	WP_187735094.1	WP_187735094.1		AMP-binding protein			H9L24_RS13430	1248	415	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2833122	2834111	+							H9L24_RS13435	990		old_locus_tag=H9L24_13435
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2833122	2834111	+	WP_187735095.1	WP_187735095.1		tripartite tricarboxylate transporter substrate-binding protein			H9L24_RS13435	990	329	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2834260	2835162	-							H9L24_RS13440	903		old_locus_tag=H9L24_13440
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2834260	2835162	-	WP_187735096.1	WP_187735096.1		LysR family transcriptional regulator			H9L24_RS13440	903	300	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2835338	2836057	+							H9L24_RS13445	720		old_locus_tag=H9L24_13445
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2835338	2836057	+	WP_187735097.1	WP_187735097.1		pirin family protein			H9L24_RS13445	720	239	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2836134	2836796	+							H9L24_RS13450	663		old_locus_tag=H9L24_13450
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2836134	2836796	+	WP_187735098.1	WP_187735098.1		hydrolase			H9L24_RS13450	663	220	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2836843	2838732	+							H9L24_RS13455	1890		old_locus_tag=H9L24_13455
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2836843	2838732	+	WP_187735099.1	WP_187735099.1		amidohydrolase			H9L24_RS13455	1890	629	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2838735	2839130	+							H9L24_RS13460	396		old_locus_tag=H9L24_13460
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2838735	2839130	+	WP_187735100.1	WP_187735100.1		DoxX family membrane protein			H9L24_RS13460	396	131	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2839123	2840706	+							H9L24_RS13465	1584		old_locus_tag=H9L24_13465
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2839123	2840706	+	WP_187735101.1	WP_187735101.1		MFS transporter			H9L24_RS13465	1584	527	
gene	pseudogene	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2840831	2841840	+							H9L24_RS13470	1010		pseudo;old_locus_tag=H9L24_13470
CDS	without_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2840831	2841840	+				tripartite tricarboxylate transporter substrate binding protein			H9L24_RS13470	1010		pseudo
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2841865	2842179	-							H9L24_RS13475	315		old_locus_tag=H9L24_13475
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2841865	2842179	-	WP_187735102.1	WP_187735102.1		DUF1840 domain-containing protein			H9L24_RS13475	315	104	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2842185	2843447	-							H9L24_RS13480	1263		old_locus_tag=H9L24_13480
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2842185	2843447	-	WP_187735103.1	WP_187735103.1		class I SAM-dependent methyltransferase			H9L24_RS13480	1263	420	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2843582	2846026	+							H9L24_RS13485	2445		old_locus_tag=H9L24_13485
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2843582	2846026	+	WP_187735104.1	WP_187735104.1		bifunctional salicylyl-CoA 5-hydroxylase/oxidoreductase			H9L24_RS13485	2445	814	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2846030	2846521	+							H9L24_RS13490	492		old_locus_tag=H9L24_13490
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2846030	2846521	+	WP_187735105.1	WP_187735105.1		MarR family transcriptional regulator			H9L24_RS13490	492	163	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2846518	2847372	+							H9L24_RS13495	855		old_locus_tag=H9L24_13495
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2846518	2847372	+	WP_187735106.1	WP_187735106.1		enoyl-CoA hydratase family protein			H9L24_RS13495	855	284	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2847377	2848573	+							H9L24_RS13500	1197		old_locus_tag=H9L24_13500
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2847377	2848573	+	WP_187735107.1	WP_187735107.1		acyl-CoA dehydrogenase family protein			H9L24_RS13500	1197	398	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2848578	2850212	+							H9L24_RS13505	1635		old_locus_tag=H9L24_13505
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2848578	2850212	+	WP_187735108.1	WP_187735108.1		AMP-binding protein			H9L24_RS13505	1635	544	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2850209	2850613	+							H9L24_RS13510	405		old_locus_tag=H9L24_13510
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2850209	2850613	+	WP_187735109.1	WP_187735109.1		RidA family protein			H9L24_RS13510	405	134	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2850618	2851232	-							H9L24_RS13515	615		old_locus_tag=H9L24_13515
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2850618	2851232	-	WP_187735110.1	WP_187735110.1		hypothetical protein			H9L24_RS13515	615	204	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2851281	2851892	-							H9L24_RS13520	612		old_locus_tag=H9L24_13520
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2851281	2851892	-	WP_187735111.1	WP_187735111.1		N-acetyltransferase			H9L24_RS13520	612	203	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2851988	2852158	-							H9L24_RS13525	171		old_locus_tag=H9L24_13525
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2851988	2852158	-	WP_187735112.1	WP_187735112.1		hypothetical protein			H9L24_RS13525	171	56	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2852354	2853022	-							H9L24_RS13530	669		old_locus_tag=H9L24_13530
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2852354	2853022	-	WP_187735113.1	WP_187735113.1		DNA-3-methyladenine glycosylase I			H9L24_RS13530	669	222	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2853064	2854227	+							H9L24_RS13535	1164		old_locus_tag=H9L24_13535
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2853064	2854227	+	WP_246483419.1	WP_246483419.1		aminopeptidase			H9L24_RS13535	1164	387	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2854184	2854525	+							H9L24_RS13540	342		old_locus_tag=H9L24_13540
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2854184	2854525	+	WP_187735115.1	WP_187735115.1		polyhydroxyalkanoic acid system family protein			H9L24_RS13540	342	113	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2854607	2854861	-							H9L24_RS13545	255		old_locus_tag=H9L24_13545
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2854607	2854861	-	WP_187735116.1	WP_187735116.1		acyl-CoA-binding protein			H9L24_RS13545	255	84	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2855132	2856583	+							H9L24_RS13550	1452		old_locus_tag=H9L24_13550
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2855132	2856583	+	WP_246483730.1	WP_246483730.1		wax ester/triacylglycerol synthase family O-acyltransferase			H9L24_RS13550	1452	483	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2856584	2857681	-							H9L24_RS13555	1098		old_locus_tag=H9L24_13555
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2856584	2857681	-	WP_187735118.1	WP_187735118.1		M14 family metallopeptidase			H9L24_RS13555	1098	365	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2857678	2858883	-							H9L24_RS13560	1206		old_locus_tag=H9L24_13560
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2857678	2858883	-	WP_187735119.1	WP_187735119.1		M20 family metallopeptidase			H9L24_RS13560	1206	401	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2858965	2860122	+					argE		H9L24_RS13565	1158		old_locus_tag=H9L24_13565
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2858965	2860122	+	WP_187735120.1	WP_187735120.1		acetylornithine deacetylase	argE		H9L24_RS13565	1158	385	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2860119	2861270	-							H9L24_RS13570	1152		old_locus_tag=H9L24_13570
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2860119	2861270	-	WP_187735121.1	WP_187735121.1		ABC transporter substrate-binding protein			H9L24_RS13570	1152	383	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2861362	2863428	+							H9L24_RS13575	2067		old_locus_tag=H9L24_13575
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2861362	2863428	+	WP_187735122.1	WP_187735122.1		molybdopterin oxidoreductase family protein			H9L24_RS13575	2067	688	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2863458	2864060	-							H9L24_RS13580	603		old_locus_tag=H9L24_13580
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2863458	2864060	-	WP_187735123.1	WP_187735123.1		hypothetical protein			H9L24_RS13580	603	200	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2864197	2865357	-							H9L24_RS13585	1161		old_locus_tag=H9L24_13585
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2864197	2865357	-	WP_187735124.1	WP_187735124.1		iron-containing alcohol dehydrogenase			H9L24_RS13585	1161	386	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2865525	2866499	-							H9L24_RS13590	975		old_locus_tag=H9L24_13590
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2865525	2866499	-	WP_187735125.1	WP_187735125.1		tripartite tricarboxylate transporter substrate binding protein			H9L24_RS13590	975	324	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2866542	2867552	-							H9L24_RS13595	1011		old_locus_tag=H9L24_13595
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2866542	2867552	-	WP_187735126.1	WP_187735126.1		fumarylacetoacetate hydrolase family protein			H9L24_RS13595	1011	336	
gene	pseudogene	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2867901	2868700	+							H9L24_RS13600	800		pseudo;old_locus_tag=H9L24_13600
CDS	without_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2867901	2868700	+				IclR family transcriptional regulator			H9L24_RS13600	800		pseudo
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2869181	2869879	+							H9L24_RS22765	699		
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2869181	2869879	+	WP_246483420.1	WP_246483420.1		DUF3108 domain-containing protein			H9L24_RS22765	699	232	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2870028	2870330	+							H9L24_RS13610	303		old_locus_tag=H9L24_13610
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2870028	2870330	+	WP_187735127.1	WP_187735127.1		DUF3567 domain-containing protein			H9L24_RS13610	303	100	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2870603	2871556	-							H9L24_RS13615	954		old_locus_tag=H9L24_13615
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2870603	2871556	-	WP_187735128.1	WP_187735128.1		SDR family oxidoreductase			H9L24_RS13615	954	317	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2871553	2872953	-							H9L24_RS13620	1401		old_locus_tag=H9L24_13620
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2871553	2872953	-	WP_187735129.1	WP_187735129.1		UDP-glucose/GDP-mannose dehydrogenase family protein			H9L24_RS13620	1401	466	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2873063	2875282	-							H9L24_RS13625	2220		old_locus_tag=H9L24_13625
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2873063	2875282	-	WP_246483421.1	WP_246483421.1		tetratricopeptide repeat protein			H9L24_RS13625	2220	739	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2875365	2875916	-							H9L24_RS13630	552		old_locus_tag=H9L24_13630
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2875365	2875916	-	WP_187735130.1	WP_187735130.1		hemerythrin domain-containing protein			H9L24_RS13630	552	183	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2875927	2876340	-							H9L24_RS13635	414		old_locus_tag=H9L24_13635
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2875927	2876340	-	WP_187735131.1	WP_187735131.1		ribonucleotide reductase subunit alpha			H9L24_RS13635	414	137	
gene	pseudogene	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2876388	2877040	-							H9L24_RS13640	653		pseudo;old_locus_tag=H9L24_13640
CDS	without_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2876388	2877040	-				nitroreductase			H9L24_RS13640	653		pseudo
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2877058	2879511	-							H9L24_RS13645	2454		old_locus_tag=H9L24_13645
